query_id,question,chunk_id,document_id,section_title,publication_year,authors,journal,retrieved_by,semantic_rank,lexical_rank,hybrid_rrf_rank,hybrid_reranked_rank,relevance_grade,judgment_notes,content
Q11,How accurate are LLMs in diagnosing rare diseases?,2725,76,Retrieval of relevant literature,2026,"['Reese JT', 'Chimirri L', 'Bridges Y', 'Danis D', 'Caufield JH', 'Gargano MA', 'Kroll C', 'Schmeder A', 'Liu F', 'Wissink K', 'McMurry JA', 'Graefe ASL', 'Niyonkuru E', 'Korn DR', 'Casiraghi E', 'Valentini G', 'Jacobsen JOB', 'Haendel M', 'Smedley D', 'Mungall CJ', 'Robinson PN']",European journal of human genetics : EJHG,hybrid_reranked|hybrid_rrf|semantic,9,,10,10,1,,"A search was conducted in PubMed to retrieve articles that describe the use of LLMs for differential diagnostics. The search string was: (“GPT”[Title/Abstract] OR “LLM”[Title/Abstract] OR “Large language model”[Title/Abstract]) AND (“differential diagnostics”[Title/Abstract] OR “differential diagnosis”[Title/Abstract]) AND (“2023”[Date - Create]: “3000”[Date - Create]) This search was performed on Oct 18, 2024, and returned 63 articles. This list was further refined by selecting only articles that described the application of one or more LLMs to perform differential diagnostic analysis on a cohort of clinical cases. Further, for better comparability, we only retained publications in which the rate of placing the correct diagnosis in rank 1 was reported. For instance, we omitted one publication because only the rate of the correct diagnosis in the top three candidates was reported [ 14 ]. The reference lists of chosen publications were scanned to identify additional articles. A full list of included articles is provided in Supplementary Table 1."
Q11,How accurate are LLMs in diagnosing rare diseases?,2402,69,Data structures and storage infrastructure,2026,"['Lindstrand A', 'Lagerstedt-Robinson K', 'Jemt A', 'Kvarnung M', 'Ygberg S', 'Vonlanthen S', 'Oscarson M', 'Nilsson D', 'Lesko N', 'Mantero AS', 'Anderlid BM', 'Arnell H', 'Arthur C', 'Bajalica-Lagercrantz S', 'Barbaro M', 'Bergman P', 'Björck E', 'Picard OB', 'Bruhn H', 'Carlsten J', 'Correia SP', 'De Geer K', 'Delgado Vega AM', 'Ehn E', 'Eisfeldt J', 'Ek M', 'Elvers I', 'Engvall M', 'Freyer C', 'Frisk S', 'Graff C', 'Grigelioniené G', 'Gustafsson P', 'Hammarsjö A', 'Helgadottir HT', 'Hellström Pigg M', 'Henry OJ', 'Hägglund M', 'Iwarsson E', 'Janvid V', 'Soller MJ', 'Sundin L', 'Kuchinskaya E', 'Kämpe A', 'Leinfelt A', 'Liedén A', 'Lindelöf H', 'Lyander A', 'Malmgren H', 'Mannila M', 'Marits P', 'Naess K', 'Neethiraj R', 'Nyren K', 'Pappas C', 'Paucar M', 'Pekkola Pacheco N', 'Peña Perez L', 'Pettersson M', 'Pruisscher P', 'Rasi C', 'Renevey A', 'Rössner S', 'Sahlin E', 'Stenund E', 'Stödberg T', 'Sundin M', 'Svärd K', 'Tesi B', 'Tham E', 'Thonberg H', 'Töhönen V', 'Ueberschär M', 'Wallander K', 'Westenius E', 'Winberg J', 'Winblad N', 'Wincent J', 'Winerdal M', 'Wredenberg A', 'Zetterlund A', 'Zetterström RH', 'Öfverholm I', 'Nordgren A', 'Stranneheim H', 'Wirta V', 'Wedell A']",Genome medicine,semantic,10,,,,0,,"rounds, particularly within the CMMS and KITM workflows. Systematic time-based reanalysis (e.g., at fixed 2–3-year intervals) for unsolved rare disease cases is not yet implemented but is a planned future development. Nevertheless, European recommendations state that laboratories are not expected to re-analyze data systematically and report novel findings unless explicitly requested or conducted as part of quality assurance activities [ 11 ]."
Q11,How accurate are LLMs in diagnosing rare diseases?,9536,277,Introduction,2026,"['Nguyen QM', 'Chen F', 'Liu C', 'Campbell IM', 'Zhang G', 'Wu D', 'Szigety KM', 'Sheppard SE', 'Ahimaz P', 'Ta CN', 'Chung WK', 'Weng C', 'Wang K']",NPJ digital medicine,hybrid_reranked|hybrid_rrf|lexical,,1,2,6,1,,"level that is sometimes indistinguishable from human capabilities 23. The Transformer architecture 24 has been the basis for some of the most advanced LLMs currently in use, such as GPT-4 25, Llama 3.1 26, BERT 5, and T5 27. For example, a variety of Transformer-based models, including PhenoGPT 7, PubMedBERT 22, BioBERT 6, and Bioformer 17, have demonstrated remarkable potential in processing complex biomedical texts and extracting phenotypic insights, while Google’s MedPalm 28 specializes in delivering accurate responses to medical questions. Therefore, integrating LLMs into clinical workflow may play a future role in clinical decision making, including the field of clinical genetics. The most suitable genetic testing strategy for patients with rare diseases is determined by genetic counselors or physicians through clinical evaluation 15. However, recent work suggests that machine learning (ML) techniques 29, 30 show promise in selecting appropriate testing. With current technology, clinical evaluation likely remains most accurate. However, diagnoses may be delayed due to barriers to accessing care, exacerbated by a shortage of genetic specialists 31. Furthermore, clinical judgment from human experts is shaped by years of experience, making it difficult for less experienced clinicians to replicate. Hence, harnessing the power of computational algorithms to develop automated decision-making methods may address these challenges. Conventional ML approaches typically rely on structured inputs such as billing codes, laboratory results,"
Q12,What is Risdiplam used for and how effective is it?,8425,249,Results,2026,"['Chovi-Trull M', 'Ñungo-Garzón NC', 'Aragon-Gawinska KA', 'Pitarch-Castellano I', 'Albert-Marí A', 'García-Pellicer J', 'Poveda-Andrés JL', 'Edo-Solsona MD', 'Vázquez-Costa JF']",Neurology and therapy,hybrid_reranked|hybrid_rrf|semantic,1,,1,6,2,,"A total of 55 patients with SMA treated with risdiplam were initially identified. Two patients were excluded because they were lost to follow-up after relocating to another region. Ultimately, 53 patients were included in the analysis: 38 adults and 15 pediatric patients."
Q12,What is Risdiplam used for and how effective is it?,8420,249,Variables Under Study,2026,"['Chovi-Trull M', 'Ñungo-Garzón NC', 'Aragon-Gawinska KA', 'Pitarch-Castellano I', 'Albert-Marí A', 'García-Pellicer J', 'Poveda-Andrés JL', 'Edo-Solsona MD', 'Vázquez-Costa JF']",Neurology and therapy,hybrid_reranked|hybrid_rrf|semantic,2,,3,4,2,Bastante relevante.,"Collected variables included demographic data (age and sex), clinical characteristics (SMA type, phenotype, and age at symptom onset), treatment-related variables (previous therapies and duration, age at risdiplam initiation, dosing regimen, treatment discontinuation and reasons), and adherence, persistence, and safety outcomes. Risdiplam was dispensed monthly as a reconstituted oral solution through the hospital pharmacy. Most patients received 6.7 mL once daily; however, some pediatric patients received lower doses, with a minimum daily dose of 1.7 mL, according to age- and weight-based dosing recommendations. Patients or caregivers received standardized education on correct daily administration and were instructed to maintain a regular dosing schedule. Clinical follow-up visits were performed every 2 to 12 months, depending on patient age and disease severity, including assessment with age- and phenotype-appropriate motor scales and systematic collection of adverse events. At each follow-up visit, or earlier if requested by the patient, continuation of risdiplam therapy was re-evaluated. Patients showing lack of clinical benefit, an unfavorable risk–benefit balance as assessed by the clinician and perceived by the patient, or poor adherence as assessed by the clinician were advised to discontinue treatment or switch to nusinersen. Follow-up for the present analysis continued until the earliest of permanent treatment discontinuation, death, or the study cutoff date."
Q12,What is Risdiplam used for and how effective is it?,8423,249,Safety Assessment,2026,"['Chovi-Trull M', 'Ñungo-Garzón NC', 'Aragon-Gawinska KA', 'Pitarch-Castellano I', 'Albert-Marí A', 'García-Pellicer J', 'Poveda-Andrés JL', 'Edo-Solsona MD', 'Vázquez-Costa JF']",Neurology and therapy,hybrid_reranked|hybrid_rrf|semantic,3,,4,2,1,No tan relevante para  la pregunta.,"All adverse events (AEs) and serious adverse events (SAEs) occurring during risdiplam treatment were collected from caregiver reports and medical records. For this analysis, the frequency and nature of treatment-emergent AEs and SAEs, as well as treatment discontinuations due to adverse events, were summarized."
Q12,What is Risdiplam used for and how effective is it?,8433,249,Safety,2026,"['Chovi-Trull M', 'Ñungo-Garzón NC', 'Aragon-Gawinska KA', 'Pitarch-Castellano I', 'Albert-Marí A', 'García-Pellicer J', 'Poveda-Andrés JL', 'Edo-Solsona MD', 'Vázquez-Costa JF']",Neurology and therapy,hybrid_reranked|hybrid_rrf|semantic,4,,5,5,2,Algo relevante,"Risdiplam-related adverse events were identified in four patients (7.5%). Reported events included gastrointestinal symptoms (diarrhea, n = 2) and pyrexia ( n = 1) in adults, and leukocytoclastic vasculitis in one pediatric patient. All events were considered mild except for leukocytoclastic vasculitis, which required permanent treatment discontinuation. Three of the four adverse events led to permanent withdrawal of risdiplam. The case of leukocytoclastic vasculitis was reported to the Spanish Agency of Medicines and Medical Devices (AEMPS) and was subsequently incorporated as a post-marketing adverse drug reaction in the summary of product characteristics. Symptoms resolved after risdiplam discontinuation."
Q12,What is Risdiplam used for and how effective is it?,8432,249,Treatment Persistence and Discontinuation,2026,"['Chovi-Trull M', 'Ñungo-Garzón NC', 'Aragon-Gawinska KA', 'Pitarch-Castellano I', 'Albert-Marí A', 'García-Pellicer J', 'Poveda-Andrés JL', 'Edo-Solsona MD', 'Vázquez-Costa JF']",Neurology and therapy,hybrid_reranked|hybrid_rrf|semantic,5,,6,9,2,,"12 94.3 88.3–100.0 49 3 24 87.8 79.0–97.5 36 3 36 80.1 69.1–92.9 11 3 Fig. 2 Kaplan–Meier estimate of treatment persistence with risdiplam. The curve depicts the probability of remaining on risdiplam treatment over time. Shaded areas represent 95% confidence intervals. Vertical ticks indicate censored patients (i.e., those still on treatment at their last follow-up) Fig. 3 Flow diagram of patient selection, follow-up, and treatment status. The diagram shows the number of patients with sufficient follow-up at 12, 24, and 36 months, those remaining on treatment, those who discontinued treatment (with reasons), and those not yet reaching each time point due to insufficient follow-up. No patients were lost to follow-up after inclusion"
Q12,What is Risdiplam used for and how effective is it?,8438,249,Discussion,2026,"['Chovi-Trull M', 'Ñungo-Garzón NC', 'Aragon-Gawinska KA', 'Pitarch-Castellano I', 'Albert-Marí A', 'García-Pellicer J', 'Poveda-Andrés JL', 'Edo-Solsona MD', 'Vázquez-Costa JF']",Neurology and therapy,hybrid_reranked|hybrid_rrf|semantic,6,,7,1,3,,"is reimbursed in Spain only for patients below a specific age and weight threshold (< 9 months of age and ≤ 13.5 kg), which restricts its use to a limited subgroup of individuals with SMA [ 5 ]. As a result, risdiplam represents a particularly relevant long-term option for a broad spectrum of patients who are not eligible for gene therapy or for whom intrathecal treatment is not feasible or accepted. Compared with previous studies, our population-based cohort confirms very high adherence and favorable persistence of risdiplam, with a persistence rate of 87.8% at 24 months. These findings likely reflect a favorable overall benefit–risk balance and support the feasibility of once-daily oral treatment in routine clinical practice. Although treatment discontinuation was uncommon, two pediatric patients discontinued therapy: one due to poor adherence related to medication storage issues and one due to leukocytoclastic vasculitis. Notably, the patient who discontinued because of poor adherence had a relatively mild early phenotype [ 19 ], suggesting that individual clinical or practical factors may still affect treatment continuation in selected cases. While the results are encouraging, caution is warranted when extrapolating them to longer-term outcomes. Regarding safety, our findings confirm the good tolerability profile of risdiplam observed in clinical trials and are consistent with pharmacovigilance studies reporting a more favorable hepatic and renal toxicity profile"
Q12,What is Risdiplam used for and how effective is it?,8418,249,Study Design and Population,2026,"['Chovi-Trull M', 'Ñungo-Garzón NC', 'Aragon-Gawinska KA', 'Pitarch-Castellano I', 'Albert-Marí A', 'García-Pellicer J', 'Poveda-Andrés JL', 'Edo-Solsona MD', 'Vázquez-Costa JF']",Neurology and therapy,hybrid_reranked|hybrid_rrf|semantic,7,,8,10,1,,"This was a retrospective, observational, multidisciplinary, non-interventional, population-based study including all patients with SMA living in the Valencian region of Spain. The Valencian region has approximately 5,000,000 inhabitants, and all patients with SMA are followed and treated at Hospital Universitari i Politècnic La Fe: pediatric patients (≤ 16 years) in the Pediatrics Department and adult patients (> 16 years) in the Neurology Department. In Spain, nusinersen has been available since March 2018, with access in selected cases through early access programs from 2017. Risdiplam was first available under compassionate use in 2020 for selected patients without access to nusinersen (e.g., complex spinal anatomy) and became widely available under public reimbursement in 2023. Patients were treated according to the Spanish national treatment protocol established in April 2018 and its subsequent revisions, based on the Spanish Delphi consensus [ 9 ]. This protocol defines inclusion, exclusion, and discontinuation criteria, as well as follow-up recommendations. Bridging therapies are not routinely publicly funded in Spain; however, switching between nusinersen and risdiplam is allowed. One patient in our cohort had temporary concomitant exposure during treatment transition. The study was approved by the Clinical Research Ethics Committee of Hospital Universitari i Politècnic La Fe and conducted in accordance with the Declaration of Helsinki. Due to its non-interventional observational design based on routinely collected data, informed consent"
Q12,What is Risdiplam used for and how effective is it?,8440,249,Discussion,2026,"['Chovi-Trull M', 'Ñungo-Garzón NC', 'Aragon-Gawinska KA', 'Pitarch-Castellano I', 'Albert-Marí A', 'García-Pellicer J', 'Poveda-Andrés JL', 'Edo-Solsona MD', 'Vázquez-Costa JF']",Neurology and therapy,hybrid_reranked|hybrid_rrf|semantic,8,,9,7,2,,"et al. reported gastrointestinal disorders as the most frequent adverse events, followed by headache, oral ulcers, constipation, and nausea [ 22 ]. Sever et al. reported adverse events in a small cohort of six previously treated patients, including diarrhea (67%), photosensitivity (67%), transient transaminase elevation (50%), and nephrolithiasis (33%) [ 21 ]. Although one case of cholelithiasis and one case of nephrolithiasis were observed in our study, a causal association with treatment could not be confirmed; consequently, they were not included in the reported treatment-related adverse event rate. Overall, our data suggest that the oral formulation of risdiplam, its suitability for home administration, and the avoidance of invasive procedures are key differentiating factors that likely contribute not only to high adherence but also to patient satisfaction and long-term treatment sustainability. Nevertheless, certain logistical challenges were identified, particularly the need for refrigerated storage, which some patients perceived as inconvenient and would have preferred to manage independently at home. Enhanced patient education and empowerment to reconstitute the medication themselves, together with the future availability of alternative formulations (such as tablets), may further improve usability and adherence in routine clinical practice. This study has limitations inherent to its observational design, including the absence of a control group, potential underreporting of mild adverse events, and the relatively small sample size, reflecting the rarity of"
Q12,What is Risdiplam used for and how effective is it?,8422,249,Persistence and Discontinuation,2026,"['Chovi-Trull M', 'Ñungo-Garzón NC', 'Aragon-Gawinska KA', 'Pitarch-Castellano I', 'Albert-Marí A', 'García-Pellicer J', 'Poveda-Andrés JL', 'Edo-Solsona MD', 'Vázquez-Costa JF']",Neurology and therapy,hybrid_reranked|hybrid_rrf|semantic,9,,10,8,1,,"Treatment persistence was defined as the time from risdiplam initiation to permanent treatment discontinuation or switch to another disease-modifying therapy. Temporary treatment interruptions were considered events for adherence but not for persistence analyses. Patients who remained on treatment at the end of follow-up were censored at their last dispensing or clinical visit. Kaplan–Meier survival curves were used to estimate treatment persistence probabilities at 12, 24, and 36 months, with corresponding 95% confidence intervals (CIs)."
Q12,What is Risdiplam used for and how effective is it?,8419,249,Study Design and Population,2026,"['Chovi-Trull M', 'Ñungo-Garzón NC', 'Aragon-Gawinska KA', 'Pitarch-Castellano I', 'Albert-Marí A', 'García-Pellicer J', 'Poveda-Andrés JL', 'Edo-Solsona MD', 'Vázquez-Costa JF']",Neurology and therapy,semantic,10,,,,2,,"transition. The study was approved by the Clinical Research Ethics Committee of Hospital Universitari i Politècnic La Fe and conducted in accordance with the Declaration of Helsinki. Due to its non-interventional observational design based on routinely collected data, informed consent was not required, as determined by the Ethics Committee. Eligible patients were those with genetically confirmed 5q-SMA who initiated risdiplam therapy between January 2020 and January 2025, irrespective of clinical phenotype or disease stage. Both treatment-naïve patients and patients previously treated with other disease-modifying therapies (nusinersen) were included, provided they initiated risdiplam during the study period. Patients lost to follow-up were excluded. No patients with SMA type 4 were identified in the cohort. The overall follow-up period extended from January 2020 to October 31, 2025, corresponding to a maximum potential observation window of approximately 70 months."
Q12,What is Risdiplam used for and how effective is it?,8439,249,Discussion,2026,"['Chovi-Trull M', 'Ñungo-Garzón NC', 'Aragon-Gawinska KA', 'Pitarch-Castellano I', 'Albert-Marí A', 'García-Pellicer J', 'Poveda-Andrés JL', 'Edo-Solsona MD', 'Vázquez-Costa JF']",Neurology and therapy,hybrid_reranked|hybrid_rrf|lexical,,1,2,3,3,,"encouraging, caution is warranted when extrapolating them to longer-term outcomes. Regarding safety, our findings confirm the good tolerability profile of risdiplam observed in clinical trials and are consistent with pharmacovigilance studies reporting a more favorable hepatic and renal toxicity profile compared with other treatment options [ 20 ]. In pivotal trials, up to 14% of patients experienced treatment-related adverse events—mainly infections and gastrointestinal disorders—whereas the incidence in our cohort was lower, approximately half that reported rate (4/53, 7.5%). However, three of these four cases required permanent treatment discontinuation. Reported adverse events were consistent with the product label [ 6 ], except for one case of leukocytoclastic vasculitis in a pediatric patient, which prompted regulatory notification and subsequent inclusion in the summary of product characteristics. These findings are in line with previous real-world reports [ 21 – 23 ]. Sitas et al. described good tolerability in a cohort of 31 patients, with 74% experiencing no adverse events and only mild, transient effects such as headache and oral ulcers [ 19, 23 ]. In a compassionate use program including 111 patients, Hahn et al. reported gastrointestinal disorders as the most frequent adverse events, followed by headache, oral ulcers, constipation, and nausea [ 22 ]. Sever et al. reported adverse events in a small cohort of six previously treated patients, including diarrhea (67%),"
Q13,What are orphan drugs and how accessible are they?,281,9,"Medicine Development, Pricing, and Access in the EU : Implications and Hurdles for Rare Diseases",2026,"['Hollak CEM', 'Rosenberg N', 'Post C', 'Stolwijk N', 'Manders E', 'Schoenmakers D', 'Penninx B', 'Reijnhout N', 'Verdeyen K', 'Jonker R', 'Bosch AM', 'Langeveld M', 'van der Wel V', 'de Visser S', 'van den Berg S']",Journal of inherited metabolic disease,hybrid_reranked|hybrid_rrf|semantic,1,,8,7,2,,"small and heterogeneous patient populations, which can hinder study design and generalizability. Furthermore, the lack of natural history data and sometimes the limited availability of validated, clinically relevant endpoints contribute to the complexity of conducting sound research [ 12 ]. These factors can lead to difficulties in recruiting participants, obtaining meaningful data, and ultimately developing effective treatments [ 13 ]. To overcome this, orphan medicines are more likely to be granted special approval types (conditional approval, approval under exceptional circumstances, and additional monitoring), which points to uncertainty about the long‐term clinical benefit. Indeed, these non‐standard marketing authorizations represent about one‐third (32%) of the orphan medicines authorized between 2010 and 2022 [ 14 ]. Together, these factors hinder the extrapolation of trial efficacy to real‐world effectiveness. Notably, when comparing clinical trial data of orphan medicines to real‐world evidence, fewer than half of these showed strong performance in real‐world settings, including, for example, elosulfase alfa for Morquio A syndrome, showing only statistical significance on the 6‐min walking test, with questionable clinical relevance at authorization [ 15 ]. This also has to do with a lack of alignment of results obtained in clinical practice versus the data collected and analyzed in the post‐authorization setting. The post‐authorization obligations imposed by the EMA often lead to the creation of industry‐run and funded treatment registries ["
Q13,What are orphan drugs and how accessible are they?,297,9,Orphan Business Models Set Up by Industry,2026,"['Hollak CEM', 'Rosenberg N', 'Post C', 'Stolwijk N', 'Manders E', 'Schoenmakers D', 'Penninx B', 'Reijnhout N', 'Verdeyen K', 'Jonker R', 'Bosch AM', 'Langeveld M', 'van der Wel V', 'de Visser S', 'van den Berg S']",Journal of inherited metabolic disease,hybrid_reranked|hybrid_rrf|semantic,2,,9,5,2,Algo relevante,"innovative force, capital and expertise of commercially‐driven companies is undoubtedly needed for high‐risk innovations to reach the market as authorized medicinal products. Changes in orphan medicine legislation, currently under revision [ 49 ], as well as combined HTA approaches [ 50 ] on an EU level may help to improve access and affordability. In this article, we aim to focus on what academic professionals can do to break the impasse in the field of rare diseases and ensure that patients have access to these technological developments. Outlined below are potential actions across different stages of medicine development: help to reduce costs of studies while maintaining independence, proactive access planning, and early life‐cycle management including strategies for rational use."
Q13,What are orphan drugs and how accessible are they?,302,9,Access and Pricing Strategies,2026,"['Hollak CEM', 'Rosenberg N', 'Post C', 'Stolwijk N', 'Manders E', 'Schoenmakers D', 'Penninx B', 'Reijnhout N', 'Verdeyen K', 'Jonker R', 'Bosch AM', 'Langeveld M', 'van der Wel V', 'de Visser S', 'van den Berg S']",Journal of inherited metabolic disease,hybrid_reranked|hybrid_rrf|lexical|semantic,3,1,1,1,3,,"orphan medicines are seen as risky by payers because of price and uncertain effects, these collaborations, including interactions with industry, are also needed to pave the way to access. A new collaborative route for orphan medicines in the Netherlands is the orphan drug access protocol (ODAP) [ 54 ], that is designed to expeαdite access to promising, non‐oncological orphan medicines, supported by Dutch health insurers (Zorgverzekeraars Nederland). It focuses on controlled access through clear arrangements regarding medicine use, data collection, and pricing, while also ensuring a “socially acceptable price” and rational use. Access is granted under a specific protocol, developed by healthcare professionals with input from patients, including criteria for starting, stopping, and measuring the medicine's effect. This is combined with a three‐phase pricing strategy, where the price reflects the remaining uncertainty about effectiveness. In this way, risks are shared by the industry and society. Through the ODAP route, three medicines have now become available, including lumasiran, an RNA interfering (RNAi) therapy for primary hyperoxaluria type 1, showing that centralized decision‐making results in rational use and cost minimization [ 55 ]. The controlled strategy also aims to accelerate access, as demonstrated by another medicine made available through this route: sutimlimab, indicated for the treatment of cold agglutinin disease. Through ODAP, this orphan medicine became available to patients within 9 months"
Q13,What are orphan drugs and how accessible are they?,279,9,Introduction,2026,"['Hollak CEM', 'Rosenberg N', 'Post C', 'Stolwijk N', 'Manders E', 'Schoenmakers D', 'Penninx B', 'Reijnhout N', 'Verdeyen K', 'Jonker R', 'Bosch AM', 'Langeveld M', 'van der Wel V', 'de Visser S', 'van den Berg S']",Journal of inherited metabolic disease,semantic,4,,,,1,,"industry, while examining the roles of regulatory agencies, payers, and healthcare professionals. Understanding these “system dynamics” is essential to understand how the different elements of orphan medicine development are interconnected, so that we can effectively implement changes into the current system that better aligns future innovation with affordability in order to continue to treat our patients effectively and timely."
Q13,What are orphan drugs and how accessible are they?,6862,204,4. Discussion,2026,"['Soriano-Martin P', 'Ruiz-González C', 'Alias-Castillo AJ', 'Roman P', 'Martinez-Ortigosa A', 'Bertini-Pérez D', 'Font Jímenez I']",Journal of nursing management,hybrid_reranked|hybrid_rrf|semantic,5,,2,10,1,,"multiple resources to seek reliable information about their condition [ 54 ]. In addition to the impact of having an RD on the patient and their immediate environment, the management and approach to this group of pathologies implies a real challenge for the healthcare system. Clinical professionals have limited information and few scientific studies to confidently address RD, impacting the treatment and monitoring of patients [ 55, 56 ]. Thus, in the study conducted by Witt and collaborators (2023), patients with RD expressed how misinformation and the lack of updates from some healthcare professionals about their condition prolonged the recovery process, unnecessary treatments, and hospital stays. On the other hand, the scarce resources available and the limited collaboration with universities, the pharmaceutical industry, and government agencies further complicate the approach to RD. All of this affects drug discovery, access to treatments, and public awareness of RD [ 57 ]. In a survey of primary care and specialized doctors, the main difficulties in caring for patients with RD were identified as the lack of available treatments and the difficulty in accessing new drugs or therapies available only in some countries [ 55 ]. Research and development of orphan drugs for RD pose many challenging questions, compounded by the fact that there is currently no clear mandate to decide between ethical considerations"
Q13,What are orphan drugs and how accessible are they?,296,9,Orphan Business Models Set Up by Industry,2026,"['Hollak CEM', 'Rosenberg N', 'Post C', 'Stolwijk N', 'Manders E', 'Schoenmakers D', 'Penninx B', 'Reijnhout N', 'Verdeyen K', 'Jonker R', 'Bosch AM', 'Langeveld M', 'van der Wel V', 'de Visser S', 'van den Berg S']",Journal of inherited metabolic disease,hybrid_reranked|hybrid_rrf|semantic,6,,4,4,2,Algo relevante,"but found to be not cost‐effective in adults and therefore subject to arrangements for example in the United Kingdom, including a discount patient access scheme [ 46 ]. In addition, its precise indication was the subject of controversies among healthcare professionals, due to disagreements over treatment in adults and phenylalanine threshold values [ 47 ]. Notwithstanding these issues, it became a major revenue stream for the company. BioMarin followed up with pegvaliase, Palynziq, an injectable enzyme therapy for PKU, at an even higher price. Patients may be approached directly by the company for their views [ 48 ]. This example, while not isolated, illustrates some key problems with the orphan drug model: there is a significant unmet need and little to no competition, allowing for higher prices; strong patient advocacy and regulatory incentives drive approval; unequal access is primarily caused by the high price and there is a lack of knowledge about rational use. Clearly this model is not sustainable for rare diseases in the long‐term as it does not adequately combine affordability and innovation. At the same time, the innovative force, capital and expertise of commercially‐driven companies is undoubtedly needed for high‐risk innovations to reach the market as authorized medicinal products. Changes in orphan medicine legislation, currently under revision [ 49 ], as well as combined HTA approaches ["
Q13,What are orphan drugs and how accessible are they?,10289,296,Abstract,2026,"['Malherbe HL', 'Odendaal S', 'Kukava A', 'Lucano C']",Orphanet journal of rare diseases,hybrid_reranked|hybrid_rrf|semantic,7,,6,9,0,,"SA was 4.8% (range: 3.7%–5.9%), corresponding to 3030204 (range: 2321906–3738503) affected individuals. Only 11% of RDs accounted for 98% of this patient burden. Most conditions had childhood onset (77%) and were inherited in an autosomal recessive (42%) or autosomal dominant (27%) pattern. Approximately 1.33 million (44%) patients in SA are estimated to experience moderate to severe functional disabilities related to the 3728 RD in the study. High-cost treatment was applicable to < 5% of patients for included RD, yet only 25 of 59 globally approved orphan drugs are currently available in SA. Conclusion This study provides the first national-level, evidence-based estimate of RD prevalence in SA using global Orphanet data. The findings confirm a substantial, mostly paediatric burden, with significant disability and limited treatment access. Results support investment in newborn screening, integrated community genetic services, early diagnosis, and equitable care models. These estimates offer a critical foundation for evidence-based national RD policy development and service planning, and a replicable approach for other low- and middle-income countries. Supplementary Information The online version contains supplementary material available at 10.1186/s13023-026-04444-w."
Q13,What are orphan drugs and how accessible are they?,4785,144,Abstract,2026,"['Antoni G', 'Kumps C', 'Berger J', 'Barman-Aksözen J', 'Tran C']",Orphanet journal of rare diseases,hybrid_reranked|hybrid_rrf|semantic,8,,5,3,3,,"Background Orphan drugs (ODs) are increasingly used to treat rare diseases, including inherited metabolic diseases (IMDs), but real-world access remains insufficiently characterized. This study aimed to evaluate access to ODs in adults with IMDs treated at a Swiss reference center and to analyze the associated regulatory and reimbursement frameworks. Methods In this retrospective, single-center study conducted between 2017 and 2022, we included all adult patients with a confirmed biochemical and/or genetic diagnosis of an IMD who received an OD. The primary outcome was the proportion of patients receiving OD therapy. Secondary outcomes included the types of ODs used, reimbursement procedures, time from treatment indication to treatment initiation, timelines in Swiss marketing authorization (MA) and reimbursement compared with international benchmarks. Results Of 190 patients followed, 41 (21.6%) had an indication for OD therapy and 39 (20.5%) received treatment (median age 30.3 years, range 19–65). Seventeen different ODs were prescribed. The median time from treatment indication to treatment initiation was 1.0 month [IQR 0.6–2.6] but was longer for drugs without Swiss MA (Art. 71c OAMal: 6.5 months [IQR 2.5–11.9]). Swissmedic MA occurred a median of 1.9 years [IQR 1.5–2.7] after approval by other international regulators. Three patients were the first adults in Switzerland to access novel substances (olipudase alfa, pegvaliase, metreleptin), and one received the newly approved formulation of nitisinone. Conclusion In"
Q13,What are orphan drugs and how accessible are they?,280,9,"Medicine Development, Pricing, and Access in the EU : Implications and Hurdles for Rare Diseases",2026,"['Hollak CEM', 'Rosenberg N', 'Post C', 'Stolwijk N', 'Manders E', 'Schoenmakers D', 'Penninx B', 'Reijnhout N', 'Verdeyen K', 'Jonker R', 'Bosch AM', 'Langeveld M', 'van der Wel V', 'de Visser S', 'van den Berg S']",Journal of inherited metabolic disease,semantic,9,,,,1,,"2 Traditionally, medicine development follows a structured path: discovery, non‐clinical, clinical, regulatory and post‐authorization phases. Non‐clinical studies assess safety and biological activity through lab and animal models. Promising candidates enter clinical trials: Phase I tests safety and dosage; Phase II evaluates efficacy; Phase III confirms benefit through larger randomized trials [ 9 ]. Upon success, manufacturers can submit marketing authorization applications to competent authorities performing benefit/risk assessments [ 10 ]. For orphan medicines, the EMA is the relevant authority [ 1 ]. Next, access and pricing strategies are being employed, often before or at the same time as post‐authorization studies (Phase IV) that assess long‐term safety and sometimes effectiveness in broader populations (Figure 1 ). This traditional medicine development path applies to orphan medicine development as well, whether driven by academia or industry. Both manufacturers of medicines for rare diseases and academic researchers can apply for orphan designation during development. The benefits of an orphan designation include regulatory support and financial incentives that can stimulate commercial development [ 11 ]. Studies on rare diseases face significant obstacles, primarily due to small and heterogeneous patient populations, which can hinder study design and generalizability. Furthermore, the lack of natural history data and sometimes the limited availability of validated, clinically relevant endpoints contribute to the complexity of conducting sound research [ 12 ]."
